workerid,rating2,rating1,catch_trial,rating_other,modal2,modal1,percentage_blue,pair,sentence1,sentence2,post_exposure,reverse_sent_order,catch_trial_answer_correct,color
0,0.51,0,0,0.49,"""probably""","""might""",0,"""might-probably""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,1,-1,"""orange"""
0,0,1,0,0,"""probably""","""might""",60,"""might-probably""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,1,-1,"""orange"""
0,0,1,0,0,"""probably""","""might""",50,"""might-probably""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,1,-1,"""blue"""
0,0.48,0.52,0,0,"""probably""","""might""",40,"""might-probably""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,1,-1,"""orange"""
0,1,0,0,0,"""probably""","""might""",90,"""might-probably""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,1,-1,"""blue"""
0,0,0.22,0,0.78,"""probably""","""might""",10,"""might-probably""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,1,-1,"""blue"""
0,0,1,1,0,"""probably""","""might""",60,"""might-probably""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,1,1,"""blue"""
0,0,0.51,0,0.49,"""probably""","""might""",75,"""might-probably""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,1,-1,"""orange"""
0,0,0,0,1,"""probably""","""might""",0,"""might-probably""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,1,-1,"""blue"""
0,1,0,0,0,"""probably""","""might""",75,"""might-probably""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,1,-1,"""blue"""
0,1,0,0,0,"""probably""","""might""",75,"""might-probably""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,1,-1,"""blue"""
0,0,0,1,1,"""probably""","""might""",0,"""might-probably""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,1,1,"""blue"""
0,0,1,1,0,"""probably""","""might""",60,"""might-probably""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,1,1,"""orange"""
0,0,0,1,1,"""probably""","""might""",40,"""might-probably""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,1,1,"""blue"""
0,0,1,0,0,"""probably""","""might""",50,"""might-probably""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,1,-1,"""orange"""
0,0,0,1,1,"""probably""","""might""",90,"""might-probably""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,1,1,"""orange"""
0,1,0,0,0,"""probably""","""might""",25,"""might-probably""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,1,-1,"""orange"""
0,0.52,0.48,0,0,"""probably""","""might""",40,"""might-probably""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,1,-1,"""orange"""
0,1,0,0,0,"""probably""","""might""",10,"""might-probably""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,1,-1,"""orange"""
0,1,0,0,0,"""probably""","""might""",25,"""might-probably""","""You might get an orange one""","""You&quotecharll probably get an orange one""",1,1,-1,"""orange"""
0,0.45,0,0,0.55,"""probably""","""might""",100,"""might-probably""","""You might get a blue one""","""You&quotecharll probably get a blue one""",1,1,-1,"""blue"""
